param#0 	 param#1 	 param#2 	 dist 	  wgt 
0.009853 	0.315189 	13.348716 	154655.848846 	0.001902 	
0.269036 	1.458533 	14.072784 	146899.696319 	0.012152 	
0.023645 	0.705331 	14.677517 	142979.128696 	0.003251 	
0.304784 	1.568221 	14.873514 	150980.607104 	0.015568 	
0.231333 	0.509379 	14.747164 	145271.328714 	0.012497 	
0.040794 	0.632569 	13.714760 	146330.653913 	0.004687 	
0.333096 	0.304376 	14.597521 	148650.590923 	0.016447 	
0.173014 	1.987777 	14.527179 	144159.344286 	0.013816 	
0.089499 	0.297241 	14.544360 	141087.358601 	0.009317 	
0.171443 	0.677307 	14.200091 	141381.616968 	0.009427 	
0.329794 	1.677956 	14.094938 	150591.114578 	0.016052 	
0.351711 	0.758343 	14.056648 	150026.790858 	0.014340 	
0.158214 	0.317271 	15.145741 	150929.066817 	0.016201 	
0.309073 	2.120097 	14.862133 	152295.772757 	0.000000 	
0.019335 	0.897144 	13.961064 	143690.945840 	0.002271 	
0.068070 	0.964665 	14.009839 	142600.667531 	0.005812 	
0.150169 	0.621894 	13.314813 	155630.222944 	0.012730 	
0.360617 	1.418201 	14.198236 	151081.656139 	0.015282 	
0.245197 	2.458163 	14.349328 	147986.437509 	0.000000 	
0.380819 	0.372185 	14.525247 	151336.485383 	0.017994 	
0.313259 	2.552971 	14.502611 	151517.380448 	0.000000 	
0.084232 	0.696444 	15.003925 	147079.797049 	0.009398 	
0.259082 	2.964047 	14.717145 	151632.166288 	0.000000 	
0.089107 	1.876612 	13.710893 	149984.566646 	0.009619 	
0.238480 	1.910984 	15.199532 	154608.310192 	0.020446 	
0.333475 	0.992170 	15.012212 	154393.480372 	0.015627 	
0.061967 	1.096654 	13.833141 	145189.828554 	0.005618 	
0.345775 	0.726960 	14.280375 	148515.507082 	0.013702 	
0.347761 	2.248545 	14.698253 	153341.880475 	0.000000 	
0.074066 	1.924452 	14.355410 	143190.585722 	0.008342 	
0.240599 	2.429023 	14.563340 	147762.792050 	0.000000 	
0.247345 	2.061941 	14.906363 	149833.254846 	0.000000 	
0.064435 	0.933155 	15.086059 	148860.361187 	0.008110 	
0.153215 	0.619237 	13.679129 	146877.597012 	0.010325 	
0.258651 	0.143642 	15.157663 	154363.397606 	0.021472 	
0.029853 	0.432890 	14.070055 	141799.655481 	0.003816 	
0.320402 	1.799993 	14.877392 	152350.583922 	0.018815 	
0.193500 	0.409983 	14.134116 	141903.289333 	0.011089 	
0.170712 	2.152815 	15.327150 	156325.089176 	0.000000 	
0.223164 	1.180781 	13.619137 	151204.771014 	0.011928 	
0.145987 	2.129158 	15.256602 	154117.351912 	0.000000 	
0.251116 	0.992885 	14.772274 	146441.007406 	0.011568 	
0.394027 	1.364570 	14.064743 	154328.118738 	0.017440 	
0.110870 	0.637042 	15.292713 	153977.939298 	0.013841 	
0.127008 	0.442812 	13.267987 	156332.241246 	0.013091 	
0.050983 	1.730714 	14.203951 	143325.800786 	0.005684 	
0.300167 	0.372522 	13.543991 	154097.126868 	0.018063 	
0.324333 	1.567765 	14.319436 	148726.249742 	0.014469 	
0.431762 	0.545134 	14.200756 	155076.609808 	0.020251 	
0.017439 	2.534697 	14.618178 	146694.635665 	0.000000 	
0.167819 	2.168421 	14.866041 	147324.557436 	0.000000 	
0.263600 	0.671510 	14.510013 	144459.644149 	0.011551 	
0.094168 	0.799121 	14.208984 	140829.517715 	0.007104 	
0.233841 	0.384836 	13.427128 	154004.474585 	0.016323 	
0.068042 	0.512330 	13.631985 	147337.167035 	0.007209 	
0.171251 	1.127769 	14.131087 	142492.580968 	0.008973 	
0.254406 	1.831481 	14.542178 	146188.147427 	0.014663 	
0.243478 	2.345918 	14.572892 	147582.847668 	0.000000 	
0.238996 	0.495248 	15.272616 	156110.937643 	0.018024 	
0.084280 	0.017651 	14.535545 	141187.823040 	0.011412 	
0.299377 	0.812307 	13.881682 	148886.451685 	0.012854 	
0.172532 	0.740037 	14.572968 	142044.900508 	0.009773 	
0.273537 	1.617976 	14.859185 	149310.256421 	0.014758 	
0.068612 	0.322668 	13.467249 	150637.115881 	0.008662 	
0.417655 	0.738704 	14.389767 	153866.330571 	0.017701 	
0.219740 	0.469314 	14.378060 	142259.161797 	0.011333 	
0.239394 	0.766359 	14.824797 	146587.864947 	0.011956 	
0.219588 	0.312209 	14.369896 	142198.796333 	0.012384 	
0.155330 	2.087696 	14.286018 	144291.004073 	0.000000 	
0.268825 	1.181396 	15.239328 	156088.161790 	0.016012 	
0.191941 	1.109575 	14.948422 	147211.717194 	0.011429 	
0.235761 	0.032630 	14.649885 	144593.155531 	0.016985 	
0.082819 	0.092199 	13.931528 	142173.805331 	0.009785 	
0.212564 	1.695164 	14.077555 	145514.922823 	0.011987 	
0.234968 	0.898683 	14.427765 	143215.108934 	0.010302 	
0.065093 	0.645707 	14.035133 	141835.753452 	0.006053 	
0.302150 	1.130802 	14.254319 	146621.259777 	0.011857 	
0.167631 	2.119977 	14.437179 	144342.263304 	0.000000 	
0.376197 	1.957890 	14.861249 	156148.307895 	0.025530 	
0.055491 	0.775906 	14.902073 	145461.311795 	0.006763 	
0.242934 	1.653182 	13.705618 	151824.271959 	0.014142 	
0.290252 	1.838945 	14.975107 	152282.757303 	0.018798 	
0.293875 	2.463392 	14.703602 	151014.583261 	0.000000 	
0.250332 	0.959568 	14.494895 	144088.475223 	0.010664 	
0.051852 	0.472774 	13.932477 	142760.342439 	0.005678 	
0.313906 	1.315597 	13.921747 	150405.455864 	0.013581 	
0.418880 	0.065164 	14.157656 	153913.188755 	0.026030 	
0.148110 	1.441322 	13.993418 	144183.537750 	0.009170 	
0.308970 	0.750761 	13.669636 	152730.307968 	0.014795 	
0.388251 	0.464825 	14.434828 	151466.552620 	0.017396 	
0.363357 	2.232863 	14.026499 	155681.108455 	0.000000 	
0.238253 	0.304770 	14.921882 	148285.638761 	0.015547 	
0.281795 	2.712380 	14.708517 	151455.441512 	0.000000 	
0.271333 	0.094935 	14.187163 	144281.725140 	0.016021 	
0.246348 	2.268141 	13.852252 	152029.270385 	0.000000 	
0.143122 	0.051830 	13.988406 	141821.011681 	0.009908 	
0.369490 	0.251698 	14.292561 	149818.728215 	0.017555 	
0.113726 	0.337420 	13.688948 	145856.756862 	0.008588 	
0.151538 	1.053207 	14.428971 	141368.456593 	0.007291 	
0.265939 	1.067615 	13.862035 	148136.089837 	0.011595 	
0.090064 	2.581047 	13.966227 	149068.293956 	0.000000 	
0.316156 	1.135242 	14.644390 	148416.116652 	0.011704 	
0.199189 	0.230644 	13.800396 	145187.288382 	0.011397 	
0.127814 	1.700972 	14.563186 	142885.855705 	0.009057 	
0.037074 	0.319255 	14.178315 	141006.917654 	0.003626 	
0.143771 	0.564903 	14.993531 	147158.876085 	0.009200 	
0.306429 	0.270550 	14.236598 	145931.229665 	0.013325 	
0.138338 	0.864955 	15.088993 	148961.673248 	0.009280 	
0.160219 	1.518918 	14.307256 	142462.513447 	0.008745 	
0.228322 	1.046225 	14.427959 	143179.709091 	0.008704 	
0.173658 	1.690866 	14.828601 	145791.227075 	0.010724 	
0.246367 	2.387274 	14.649851 	148233.042736 	0.000000 	
0.136713 	0.568851 	14.117586 	141164.718897 	0.007302 	
0.216309 	2.863013 	14.608484 	149004.673766 	0.000000 	
0.383368 	0.278702 	14.475870 	151259.012092 	0.018569 	
0.241268 	1.826670 	14.233277 	145815.156940 	0.013046 	
0.219849 	0.328218 	14.076334 	142930.669195 	0.010189 	
0.163594 	1.736506 	14.814240 	145525.712096 	0.010778 	
0.043262 	0.961524 	14.399040 	141249.057419 	0.003716 	
0.156265 	0.617323 	14.280207 	140858.382189 	0.007486 	
0.269049 	0.020577 	13.559252 	151751.094911 	0.019586 	
0.347271 	1.337052 	14.674395 	150856.768362 	0.013898 	
0.136487 	1.375668 	14.890367 	145586.317105 	0.008804 	
0.164289 	0.648886 	13.449018 	152224.764010 	0.011621 	
0.306243 	0.108588 	14.024080 	146910.087711 	0.015658 	
0.195759 	0.106031 	13.602082 	148401.114074 	0.013899 	
0.234469 	0.394519 	14.182015 	142910.020105 	0.010024 	
0.245439 	0.476916 	13.524670 	152240.922345 	0.014612 	
0.294060 	2.188912 	14.189633 	149785.657121 	0.000000 	
0.276716 	0.194293 	13.785580 	148190.672591 	0.015026 	
0.273352 	1.952126 	14.278801 	147380.394108 	0.015564 	
0.273388 	0.655076 	14.973294 	150446.194576 	0.012224 	
0.172517 	1.876837 	14.803248 	145875.656920 	0.012032 	
0.129746 	1.703559 	13.940484 	145531.218878 	0.010180 	
0.142195 	0.796469 	14.789390 	143779.969246 	0.007773 	
0.111987 	2.359229 	14.882915 	147534.496368 	0.000000 	
0.113343 	0.610225 	14.094668 	141202.438275 	0.006671 	
0.247044 	0.509409 	14.680692 	145085.619276 	0.010253 	
0.165060 	1.243601 	13.884657 	145221.200223 	0.009043 	
0.037109 	0.807748 	13.876878 	144208.897092 	0.003505 	
0.179010 	2.299849 	14.539630 	145400.427204 	0.000000 	
0.075531 	1.033533 	14.307352 	141010.114128 	0.005294 	
0.067645 	1.034495 	14.531063 	141497.950299 	0.005112 	
0.201788 	0.618518 	13.781102 	146102.832829 	0.010067 	
0.114513 	0.133272 	13.698737 	145435.636986 	0.009531 	
0.263206 	1.536309 	14.235783 	145782.998755 	0.011414 	
0.177598 	1.665189 	13.822402 	147831.353472 	0.012215 	
0.192703 	0.808982 	13.866924 	144970.182922 	0.009148 	
0.269407 	0.207831 	13.762755 	148219.431308 	0.014747 	
0.203778 	1.920438 	14.025442 	146631.233004 	0.014146 	
0.207634 	1.732568 	14.761469 	145916.187620 	0.011375 	
0.071476 	0.502894 	14.346974 	140442.492278 	0.005281 	
0.186610 	0.056647 	14.297539 	141246.521367 	0.010640 	
0.055877 	0.510174 	14.380033 	140636.562256 	0.004548 	
0.322003 	1.147137 	13.912418 	150520.426226 	0.014011 	
0.225833 	0.478483 	13.530591 	151406.662969 	0.013604 	
0.178896 	2.066759 	14.191616 	145127.823572 	0.000000 	
0.237617 	0.612382 	14.562492 	143718.401830 	0.009364 	
0.192765 	0.861793 	14.713836 	143806.112192 	0.008436 	
0.167589 	1.743215 	13.725201 	149713.459945 	0.013595 	
0.180610 	0.606904 	15.061886 	149138.415618 	0.010452 	
0.340356 	2.074483 	14.283809 	151464.037334 	0.000000 	
0.324312 	0.543142 	13.912166 	149428.285721 	0.014298 	
0.334971 	1.670551 	14.771250 	151639.756604 	0.015515 	
0.329656 	1.367985 	14.239016 	148765.860017 	0.013258 	
0.349477 	1.348476 	14.395656 	149712.450854 	0.013865 	
0.108612 	0.693000 	13.647574 	147278.602212 	0.007894 	
0.349646 	1.600041 	14.459300 	150393.029331 	0.015380 	
0.226144 	1.970900 	14.634208 	146021.514153 	0.013641 	
0.290898 	1.293600 	14.196417 	146628.601810 	0.011338 	
0.271060 	0.069119 	14.400927 	144289.288038 	0.013407 	
0.127902 	1.951034 	14.338558 	143331.451453 	0.010942 	
0.142976 	1.297621 	14.758963 	143827.386753 	0.008166 	
0.302601 	1.642489 	14.668037 	148735.087515 	0.013275 	
0.202711 	0.162242 	15.067257 	150259.545707 	0.013765 	
0.265391 	1.834972 	14.437485 	146403.842790 	0.013359 	
0.284142 	0.739790 	14.168705 	145394.587062 	0.010590 	
0.337685 	0.171543 	14.260164 	147709.067697 	0.016017 	
0.203757 	2.051369 	13.893269 	148935.921131 	0.000000 	
0.148420 	0.993863 	14.684733 	142775.213285 	0.007568 	
0.095369 	1.816833 	13.947864 	145748.138644 	0.009638 	
0.065290 	1.215791 	14.774294 	143811.568869 	0.005702 	
0.391232 	0.731434 	14.143952 	152218.739420 	0.017012 	
0.134037 	0.862353 	13.785394 	145322.599822 	0.008029 	
0.270857 	0.583090 	14.787819 	147360.581963 	0.011169 	
0.068619 	0.351737 	14.070664 	141213.082168 	0.005523 	
0.256103 	0.274262 	13.637110 	149929.691742 	0.014902 	
0.167622 	0.291254 	13.741615 	145470.317299 	0.010388 	
0.071987 	0.645186 	13.697350 	146315.476529 	0.006073 	
0.384441 	0.228893 	14.349243 	150939.638798 	0.019141 	
0.300766 	1.759227 	14.670603 	148929.160251 	0.014141 	
0.346375 	0.264469 	13.885498 	150788.335469 	0.017983 	
0.303584 	0.187140 	14.674498 	147760.602984 	0.014544 	
0.138339 	0.211029 	14.306371 	140432.241015 	0.008341 	
0.181819 	2.398655 	14.434430 	145703.611967 	0.000000 	
0.222599 	0.611419 	14.212954 	142575.323125 	0.009800 	
0.142479 	1.590488 	14.168549 	143026.604290 	0.009584 	
0.202140 	2.483337 	14.744300 	147836.894535 	0.000000 	
0.185762 	1.804006 	14.364434 	143677.634550 	0.011634 	
0.119971 	1.392820 	15.076316 	148764.277639 	0.014007 	
0.178919 	1.928937 	14.064935 	145644.915520 	0.014129 	
0.215925 	0.708403 	14.377857 	142295.258416 	0.009883 	
0.168273 	0.257951 	14.982038 	147559.261541 	0.020928 	
0.104874 	0.651768 	14.604706 	141546.420995 	0.009272 	
0.100887 	1.521337 	13.980031 	144282.718213 	0.008858 	
0.132464 	0.538801 	15.044022 	148083.707806 	0.017661 	
0.065621 	0.121137 	14.085187 	141026.948203 	0.008106 	
0.212668 	0.473840 	14.095827 	142701.900130 	0.009821 	
0.183150 	0.436044 	14.317332 	141208.364789 	0.009873 	
0.201149 	1.693300 	14.917005 	147656.090492 	0.014778 	
0.245801 	0.820781 	14.750928 	145877.764673 	0.013420 	
0.204193 	0.713903 	14.099525 	142719.715566 	0.009227 	
0.251984 	0.734861 	14.476978 	143862.889471 	0.011286 	
0.107664 	0.865203 	14.014715 	142232.503718 	0.007480 	
0.241020 	0.307192 	14.272690 	142892.647966 	0.011542 	
0.009965 	1.553434 	14.278014 	143211.765938 	0.001697 	
0.248121 	1.712445 	14.203325 	145857.691996 	0.013970 	
0.063038 	1.918393 	14.504963 	143345.375720 	0.008180 	
0.090305 	0.808889 	14.146715 	141142.127434 	0.006957 	
0.207293 	0.776401 	14.213038 	142303.639168 	0.009237 	
0.309305 	0.789973 	14.451350 	146542.997918 	0.013643 	
0.134184 	1.852838 	14.740716 	144611.986835 	0.011720 	
0.210447 	1.308577 	13.842469 	147087.674230 	0.012163 	
0.003755 	0.289022 	13.969894 	143088.074814 	0.000746 	
0.251363 	1.222004 	14.671919 	145626.560894 	0.012448 	
0.241540 	2.549036 	14.339403 	148290.915683 	0.000000 	
0.303192 	0.280508 	14.520629 	146370.885883 	0.016285 	
0.159126 	0.154995 	13.916643 	142797.731689 	0.010265 	
0.099468 	0.951932 	14.366918 	140784.809826 	0.007381 	
0.299129 	0.673021 	14.067202 	146692.139361 	0.012706 	
0.157834 	2.219642 	14.775432 	146280.281075 	0.000000 	
0.226135 	1.393664 	14.037882 	145367.943524 	0.011589 	
0.298288 	1.287407 	14.160193 	147194.553124 	0.014027 	
0.325910 	0.900066 	14.270160 	147523.379527 	0.014262 	
0.152559 	0.838675 	14.217505 	141218.379224 	0.008221 	
0.108191 	1.054605 	13.981426 	142971.814154 	0.007703 	
0.298524 	0.400214 	14.383369 	145552.238980 	0.013867 	
0.288329 	1.066844 	14.334276 	145646.033651 	0.012217 	
0.095822 	0.253131 	13.561084 	148237.966430 	0.010013 	
0.093550 	1.758363 	14.637258 	143365.266524 	0.009347 	
0.245563 	1.333127 	14.894197 	148214.687741 	0.015076 	
0.254639 	1.286896 	13.942745 	147175.030141 	0.013031 	
0.257546 	1.334509 	14.593909 	145454.279609 	0.012350 	
0.052923 	2.236910 	14.100206 	146050.124398 	0.000000 	
0.037457 	1.558315 	14.214902 	142934.257891 	0.004942 	
0.327187 	0.207851 	14.025011 	148143.941495 	0.015986 	
0.330945 	0.717341 	14.372549 	147556.259341 	0.014825 	
0.202282 	0.526691 	14.016100 	143073.524571 	0.009536 	
0.096880 	0.919235 	14.280338 	140797.469768 	0.007169 	
0.143240 	1.431933 	14.638622 	142911.152687 	0.009680 	
0.168747 	0.326750 	13.937473 	142871.056244 	0.009598 	
0.239448 	1.973005 	14.673681 	146768.891391 	0.016032 	
0.277670 	0.745366 	14.407587 	144770.181300 	0.011857 	
0.093132 	2.188736 	14.948242 	147922.939493 	0.000000 	
0.310032 	0.975491 	14.540428 	147165.797036 	0.014193 	
0.158685 	0.665475 	13.634966 	147917.890212 	0.010476 	
0.104479 	0.361579 	14.187405 	140483.074354 	0.008449 	
0.129661 	1.213637 	13.995760 	143319.037394 	0.008468 	
0.069382 	1.263168 	14.186310 	141917.816648 	0.006396 	
0.161126 	1.289867 	13.912987 	144903.172333 	0.009890 	
0.204195 	0.693503 	14.210065 	142123.792318 	0.009258 	
0.210443 	1.296280 	14.353191 	143002.420499 	0.009893 	
0.156904 	0.684985 	14.186135 	141199.670454 	0.008429 	
0.286206 	0.083210 	14.514475 	145544.422312 	0.017388 	
0.157941 	0.020903 	13.739181 	145082.904450 	0.011579 	
0.054415 	1.649855 	14.429857 	142524.614339 	0.006482 	
0.342045 	0.053333 	14.104737 	148479.735586 	0.018436 	
0.021063 	1.855460 	14.582017 	144099.451696 	0.003905 	
0.301831 	1.044287 	14.033469 	147791.223684 	0.013824 	
0.207944 	1.069095 	14.636656 	143650.471808 	0.010727 	
0.196576 	1.295670 	14.857571 	146069.163578 	0.012689 	
0.039050 	1.551027 	14.072026 	143898.666318 	0.005259 	
0.249591 	0.245712 	13.894552 	145611.895293 	0.011971 	
0.279021 	1.663869 	14.217910 	146958.338668 	0.015368 	
0.079514 	0.841238 	14.726515 	142848.037385 	0.008752 	
0.225508 	2.024110 	14.890424 	148727.648709 	0.000000 	
0.075598 	2.241964 	14.963580 	148377.876269 	0.000000 	
0.092568 	1.103495 	15.032819 	147647.157927 	0.012372 	
0.001954 	0.911087 	14.026813 	143455.029716 	0.000328 	
0.135791 	0.136332 	14.984043 	147306.618804 	0.022620 	
0.241272 	2.143026 	14.193327 	147236.097231 	0.000000 	
0.183117 	0.007091 	13.805065 	144556.627436 	0.011899 	
0.139841 	1.032104 	14.364532 	141114.519288 	0.008178 	
0.319701 	0.473693 	14.390547 	146758.591599 	0.014821 	
0.199816 	1.839932 	14.257326 	144429.806083 	0.012676 	
0.274389 	0.845035 	14.494454 	144995.636020 	0.012049 	
0.216563 	1.015988 	14.591690 	143506.618244 	0.010641 	
0.270909 	0.784573 	14.578646 	145271.881595 	0.012625 	
0.267860 	1.550240 	14.155910 	146468.993831 	0.013961 	
0.227602 	1.309940 	14.181093 	144091.371587 	0.010578 	
0.045651 	2.098649 	14.719156 	145319.725416 	0.000000 	
0.262513 	2.235574 	14.649594 	148345.727952 	0.000000 	
0.180824 	0.063915 	14.771856 	144483.938723 	0.018885 	
0.088612 	0.658624 	14.338774 	140458.214788 	0.007440 	
0.122931 	1.469841 	14.021807 	143725.883814 	0.009082 	
0.060916 	0.838873 	14.151069 	141350.553021 	0.006412 	
0.190201 	0.949315 	14.649163 	143173.653455 	0.010028 	
0.081900 	0.351914 	14.436220 	140535.310199 	0.008899 	
0.111394 	0.799895 	13.848536 	144087.866344 	0.010394 	
0.211659 	0.996242 	14.882787 	146607.182060 	0.013799 	
0.121096 	2.461747 	14.536364 	145259.760891 	0.000000 	
0.029003 	0.763329 	14.494326 	141565.470416 	0.004181 	
0.161295 	2.306981 	14.068108 	146908.354196 	0.000000 	
0.210074 	1.026803 	14.562379 	143133.577298 	0.010090 	
0.244232 	1.592057 	14.515729 	145061.436015 	0.014178 	
0.273540 	0.158831 	14.557909 	145205.073497 	0.017564 	
0.259906 	1.166135 	14.580259 	145200.282511 	0.012942 	
0.174513 	1.749853 	14.333761 	143319.442968 	0.011584 	
0.016986 	2.593298 	14.620709 	146959.576116 	0.000000 	
0.121720 	0.678400 	14.066870 	141531.665396 	0.008900 	
0.140499 	0.643593 	14.847681 	144571.850140 	0.011417 	
0.041410 	0.511385 	14.778448 	143840.031697 	0.007013 	
0.060511 	0.923278 	14.336782 	140942.524356 	0.005986 	
0.173717 	1.724419 	13.947545 	146118.020765 	0.014640 	
0.151702 	1.635019 	14.443075 	142588.768118 	0.009941 	
0.128132 	1.437556 	14.814984 	144559.136041 	0.010513 	
0.042305 	0.791963 	14.506508 	141422.102177 	0.005278 	
0.146671 	1.200854 	14.520597 	141840.217191 	0.008449 	
0.122112 	1.931467 	13.904606 	146884.205347 	0.015785 	
0.162279 	1.238886 	14.310929 	141828.400237 	0.008626 	
0.001241 	0.299976 	14.161497 	141823.659819 	0.000336 	
0.270075 	1.488849 	14.393172 	145640.745556 	0.014854 	
0.067416 	2.021244 	14.452556 	143538.257434 	0.000000 	
0.116310 	2.306125 	14.680283 	145344.532831 	0.000000 	
0.275008 	1.562502 	14.158966 	146808.472320 	0.017042 	
0.038154 	0.823834 	13.837797 	144772.938959 	0.006572 	
0.157078 	1.121973 	13.795943 	146094.017738 	0.012628 	
0.029087 	2.057303 	14.300900 	144369.268200 	0.000000 	
0.156422 	2.101179 	14.504535 	144185.694090 	0.000000 	
0.089437 	1.829008 	14.075129 	144351.615143 	0.010448 	
0.105187 	0.235479 	14.235874 	140303.382806 	0.010372 	
0.249163 	0.406082 	14.698669 	145384.463116 	0.015080 	
0.116839 	1.331344 	14.869412 	145083.991069 	0.010419 	
0.246590 	0.014936 	13.877255 	145548.445412 	0.020585 	
0.038912 	1.865807 	14.576172 	143771.963415 	0.006115 	
0.196383 	0.003993 	14.818481 	145609.537682 	0.019747 	
0.126195 	2.060792 	14.652180 	144397.627446 	0.000000 	
0.141199 	0.291670 	14.379489 	140551.164662 	0.010502 	
0.206945 	1.965233 	14.146377 	145746.769341 	0.017341 	
0.312605 	0.211668 	14.358674 	146250.656157 	0.018979 	
0.095505 	1.260591 	13.903896 	144445.246206 	0.009477 	
0.252722 	0.772581 	14.680182 	145352.972484 	0.013213 	
0.126504 	0.729936 	14.432864 	140745.987649 	0.008163 	
0.181523 	1.292941 	14.879488 	146029.537843 	0.012828 	
0.264970 	0.013425 	14.393281 	144022.343482 	0.017764 	
0.092991 	1.100725 	13.977005 	143126.235242 	0.008417 	
0.276353 	0.450484 	14.161480 	144750.817178 	0.014068 	
0.204085 	0.505359 	13.966348 	143571.693706 	0.012169 	
0.143320 	1.828519 	14.784469 	145100.986382 	0.013389 	
0.143892 	1.714376 	14.887312 	146162.014486 	0.013830 	
0.231097 	0.064706 	14.434304 	142822.210735 	0.015303 	
0.207730 	1.506471 	14.704016 	144887.020508 	0.012775 	
0.045700 	0.270928 	13.891628 	143095.553962 	0.008960 	
0.043969 	0.074863 	14.507829 	141337.271474 	0.009067 	
0.092081 	1.520889 	14.747878 	143820.354860 	0.008932 	
0.183661 	2.302662 	14.699497 	146366.175523 	0.000000 	
0.054497 	1.460932 	14.719692 	143686.983606 	0.006672 	
0.169330 	0.913996 	14.896979 	145784.729045 	0.012228 	
0.168706 	0.641502 	14.142849 	141551.103051 	0.009448 	
0.143102 	1.251982 	14.205439 	141923.502375 	0.008490 	
0.134259 	1.133741 	14.111039 	142128.171828 	0.008534 	
0.021602 	1.841092 	14.262399 	143894.720974 	0.003900 	
0.222463 	1.720047 	14.506903 	144589.471413 	0.013952 	
0.279396 	1.745253 	14.449801 	146792.559212 	0.019574 	
0.085258 	0.040783 	14.224518 	140343.320215 	0.011892 	
0.032849 	1.070643 	14.164310 	142083.184256 	0.004339 	
0.056052 	0.728700 	14.467085 	141016.436617 	0.006206 	
0.146658 	0.674406 	14.222969 	140912.136261 	0.008699 	
0.088924 	2.762152 	14.593449 	146700.462638 	0.000000 	
0.231393 	1.975694 	14.184313 	146281.093424 	0.019300 	
0.152060 	1.327492 	13.841719 	145904.695260 	0.012414 	
0.141085 	0.422336 	14.568651 	141455.408285 	0.010196 	
0.130952 	0.526205 	14.140135 	140942.253739 	0.009254 	
0.025558 	2.366048 	14.234680 	146014.523127 	0.000000 	
0.148844 	0.962258 	14.550877 	141706.646004 	0.008509 	
0.142405 	0.137669 	14.189643 	140639.699659 	0.012104 	
0.210630 	1.113335 	14.224824 	142914.822145 	0.009849 	
0.197204 	0.963846 	14.002529 	143791.939323 	0.010685 	
0.272672 	1.168582 	14.367842 	145072.122954 	0.012879 	
0.291287 	0.781804 	14.264389 	145471.154066 	0.013674 	
0.079508 	0.922337 	14.671237 	142328.000745 	0.007471 	
0.209695 	0.408170 	14.259338 	141913.546777 	0.011037 	
0.194920 	1.278603 	14.864772 	146110.783125 	0.013162 	
0.131266 	0.661511 	14.938401 	145969.048176 	0.012360 	
0.070160 	0.405749 	14.036674 	141500.363061 	0.008787 	
0.161393 	0.442028 	13.805790 	144565.437338 	0.013617 	
0.219552 	0.476406 	14.493388 	142653.445121 	0.011301 	
0.136204 	0.714539 	14.564291 	141448.276123 	0.008765 	
0.102587 	1.595756 	14.105866 	143263.038126 	0.009176 	
0.283288 	0.054360 	14.002042 	145892.671878 	0.020429 	
0.092837 	1.557157 	14.463419 	142079.995201 	0.007863 	
0.308503 	0.767488 	14.153849 	146768.757943 	0.015793 	
0.241722 	0.665470 	14.245191 	143205.130793 	0.011035 	
0.236305 	1.271119 	14.183469 	144287.383323 	0.011572 	
0.079117 	1.841844 	14.532818 	143087.012664 	0.008842 	
0.119121 	1.306378 	14.523448 	141792.237997 	0.008093 	
0.223143 	0.798009 	14.020787 	144051.253621 	0.014422 	
0.163801 	0.878343 	14.822499 	144558.836897 	0.012127 	
0.065434 	0.242458 	14.329702 	140402.471313 	0.007481 	
0.215881 	1.632672 	14.677352 	145147.956204 	0.015726 	
0.156814 	0.500050 	14.410629 	140877.015410 	0.009682 	
0.218538 	0.465503 	14.546560 	142933.941042 	0.013325 	
0.154733 	0.064891 	14.523513 	141436.790242 	0.013090 	
0.089780 	2.076835 	14.401451 	143595.795063 	0.000000 	
0.152807 	0.987297 	13.894321 	144226.302415 	0.012086 	
0.269780 	0.838579 	14.606316 	145462.390060 	0.017519 	
0.169123 	0.734361 	14.441747 	141316.256510 	0.009488 	
0.223937 	0.442485 	14.561563 	143209.507527 	0.013953 	
0.099624 	0.914501 	13.902818 	143578.166356 	0.009522 	
0.267613 	1.457514 	14.362766 	145458.825327 	0.018081 	
0.076104 	1.905509 	14.644938 	143874.433514 	0.009285 	
0.073467 	0.787116 	14.869124 	144770.137455 	0.009097 	
0.076696 	1.816795 	14.063552 	144474.950747 	0.009373 	
0.148333 	0.921012 	14.519699 	141486.118351 	0.008758 	
0.167782 	1.253687 	14.316143 	141945.779951 	0.009519 	
0.013885 	0.210012 	14.303728 	141203.542917 	0.002609 	
0.222627 	1.484282 	14.640022 	144760.258875 	0.014750 	
0.166083 	1.352854 	14.274255 	142229.270656 	0.009825 	
0.224023 	2.002055 	14.511908 	145485.672944 	0.000000 	
0.204609 	0.789609 	14.383949 	142052.274012 	0.010875 	
0.246748 	1.081854 	14.261681 	143958.229056 	0.014162 	
0.108159 	1.085831 	14.136743 	141701.164383 	0.007876 	
0.166231 	1.141442 	14.192717 	142075.899995 	0.009690 	
0.178394 	1.383391 	14.707873 	143988.142142 	0.011869 	
0.162255 	1.428542 	14.025113 	144010.306248 	0.011819 	
0.104068 	0.383250 	14.871120 	144829.516589 	0.012767 	
0.048611 	1.777692 	14.105569 	144218.277698 	0.006844 	
0.085924 	1.510984 	14.163415 	142607.133078 	0.007748 	
0.043713 	0.051477 	14.493168 	141266.324349 	0.007325 	
0.139405 	0.319948 	14.343377 	140477.204305 	0.009907 	
0.251458 	1.215872 	14.391560 	144264.211912 	0.014694 	
0.090538 	0.150650 	14.333587 	140267.357862 	0.009260 	
0.172832 	2.159501 	14.650797 	145313.590087 	0.000000 	
0.135337 	0.520176 	14.231116 	140619.344436 	0.009054 	
0.185705 	1.868074 	14.632900 	144591.543749 	0.015040 	
0.171777 	0.334796 	14.783946 	144230.289435 	0.014582 	
